Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 03/02  15:00:00,34.8837221109,4.40244694023,0.0,0.0,9.17985065927,19.4245,41.1117455071,7.39517812032,25.0491,8.66746738675
 03/02  16:00:00,34.8715462688,4.40244694023,0.0,0.0,9.17985065927,19.4245,54.8020062181,12.1574897249,33.3988,9.24571649316
 03/02  17:00:00,42.3055129327,4.40244694023,0.0132011625631,0.0,9.17985065927,26.9147,69.4664043527,10.6987387793,50.0982,8.66946557346
 03/02  18:00:00,42.2958981662,4.40244694023,0.0,0.0,9.17985065927,26.9147,70.4322846105,8.75112801822,50.0982,11.5829565923
 03/02  19:00:00,44.3946172772,4.40244694023,0.0,0.0,9.17985065927,26.9147,79.0921782525,12.7175817065,50.0982,16.276396546
 03/02  20:00:00,39.1274289599,4.40244694023,0.0,0.0,9.17985065927,19.4245,77.2563418818,26.3984187179,33.3988,17.4591231639
 03/02  21:00:00,39.0815051012,4.40244694023,0.0,0.0,9.17985065927,19.4245,84.3741773122,36.4632116551,33.3988,14.512165657
 03/02  22:00:00,38.986847708,4.40244694023,0.0,0.0,9.17985065927,19.4245,91.2189819944,50.4752841143,25.0491,15.6945978801
 03/02  23:00:00,38.8634533484,4.40244694023,0.0,0.0,9.17985065927,19.4245,88.0085414851,57.9735590951,16.6994,13.3355823899
 03/02  24:00:00,39.6617941894,4.40244694023,0.0,0.0,9.17985065927,19.4245,82.4742070571,66.6197744189,8.3497,7.50473263829
 03/03  01:00:00,22.9004189884,4.40244694023,0.00174672018169,0.0,4.58992532963,8.1892,88.9477826465,79.8379007333,3.33988,5.77000191324
 03/03  02:00:00,14.6631167536,0.0,0.0,0.0,1.52997510988,7.4902,3.93197208622,0.0,3.33988,0.592092086224
 03/03  03:00:00,14.6856957692,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 03/03  04:00:00,14.6956788762,0.0,0.0,0.0,1.52997510988,7.4902,3.93195213393,0.0,3.33988,0.592072133928
 03/03  05:00:00,15.3577861785,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 03/03  06:00:00,23.5174639924,4.40244694023,0.0,0.0,4.58992532963,8.1892,105.682720342,97.3130203418,8.3497,0.02
 03/03  07:00:00,39.1967366551,4.40244694023,0.0133279599662,0.0,9.17985065927,19.4245,115.017714206,93.7035379929,16.6994,4.61477621348
 03/03  08:00:00,43.2673730695,4.40244694023,0.01596109276,0.0,9.17985065927,26.9147,124.153346085,81.6450422066,25.0491,17.4592038786
 03/03  09:00:00,42.2189319106,4.40244694023,0.000842479246482,0.0,9.17985065927,26.9147,120.344504178,70.6696612416,33.3988,16.2760429361
 03/03  10:00:00,34.7415561299,4.40244694023,0.0,0.0,9.17985065927,19.4245,97.382372178,59.5763431478,25.0491,12.7569290302
 03/03  11:00:00,42.2603925561,4.40244694023,0.00277103299123,0.0,9.17985065927,26.9147,103.824822286,49.914325878,41.7485,12.1619964082
 03/03  12:00:00,43.0314168783,4.40244694023,0.0,0.0,9.17985065927,26.9147,87.2569327489,32.7510761605,41.7485,12.7573565884
 03/03  13:00:00,42.3563514215,4.40244694023,0.0,0.0,9.17985065927,26.9147,71.8585570207,18.5255157928,41.7485,11.5845412279
 03/03  14:00:00,34.8422342497,4.40244694023,0.0,0.0,9.17985065927,19.4245,59.369376108,15.558239266,33.3988,10.412336842
 03/03  15:00:00,34.8521082824,4.40244694023,0.0,0.0,9.17985065927,19.4245,51.0375354766,16.74418177,25.0491,9.24425370659
 03/03  16:00:00,34.8433861732,4.40244694023,0.0,0.0,9.17985065927,19.4245,61.2216168029,19.153617346,33.3988,8.66919945695
 03/03  17:00:00,42.276187383,4.40244694023,0.00569006387958,0.0,9.17985065927,26.9147,75.60490465,16.838987272,50.0982,8.66771737795
 03/03  18:00:00,42.2776914497,4.40244694023,0.0,0.0,9.17985065927,26.9147,76.1866543632,14.503729252,50.0982,11.5847251111
 03/03  19:00:00,44.3820249106,4.40244694023,0.0,0.0,9.17985065927,26.9147,83.658693176,17.2849146483,50.0982,16.2755785277
 03/03  20:00:00,38.9808841515,4.40244694023,0.0,0.0,9.17985065927,19.4245,77.3160460419,26.4565391104,33.3988,17.4607069316
 03/03  21:00:00,38.9429223945,4.40244694023,0.0,0.0,9.17985065927,19.4245,84.6062838226,36.6950001833,33.3988,14.5124836393
 03/03  22:00:00,38.8818101844,4.40244694023,0.0,0.0,9.17985065927,19.4245,90.4883834297,49.7450475194,25.0491,15.6942359103
 03/03  23:00:00,38.8627943842,4.40244694023,0.0,0.0,9.17985065927,19.4245,87.0567302967,57.0218374839,16.6994,13.3354928127
 03/03  24:00:00,39.6601476151,4.40244694023,0.0,0.0,9.17985065927,19.4245,80.7889558724,64.9338799213,8.3497,7.50537595109
 03/04  01:00:00,22.8987905657,4.40244694023,0.00172303099792,0.0,4.58992532963,8.1892,86.3627248693,77.2528115132,3.33988,5.77003335611
 03/04  02:00:00,14.6633746411,0.0,0.0,0.0,1.52997510988,7.4902,3.93196383218,0.0,3.33988,0.592083832183
 03/04  03:00:00,14.6870415554,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 03/04  04:00:00,14.6978957319,0.0,0.0,0.0,1.52997510988,7.4902,3.93196971573,0.0,3.33988,0.59208971573
 03/04  05:00:00,14.8471072831,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 03/04  06:00:00,23.0068046665,4.40244694023,0.0,0.0,4.58992532963,8.1892,94.4554628935,86.0857628935,8.3497,0.02
 03/04  07:00:00,38.9745197469,4.40244694023,0.0148496395844,0.0,9.17985065927,19.4245,100.874748769,79.5602548415,16.6994,4.61509392705
 03/04  08:00:00,43.2682230933,4.40244694023,0.0110013930932,0.0,9.17985065927,26.9147,91.8142475344,62.1506051567,25.0491,4.61454237773
 03/04  09:00:00,42.2592971393,4.40244694023,0.00103140746674,0.0,9.17985065927,26.9147,80.4325990064,42.4191810097,33.3988,4.61461799674
 03/04  10:00:00,34.8441023518,4.40244694023,0.000884893880194,0.0,9.17985065927,19.4245,59.5828139474,20.0207955356,25.0491,14.5129184118
 03/04  11:00:00,42.4442947379,4.40244694023,0.0139769820959,0.0,9.17985065927,26.9147,56.7189256237,1.63447527622,41.7485,13.3359503474
 03/04  12:00:00,44.7430023287,4.40244694023,1.51794695688,0.0,9.17985065927,26.9147,56.260294814,0.0,41.7485,14.511794814
 03/04  13:00:00,46.8135550888,4.40244694023,4.22237250507,0.0,9.17985065927,26.9147,56.260817495,0.0,41.7485,14.512317495
 03/04  14:00:00,39.8527787987,4.40244694023,4.7855596764,0.0,9.17985065927,19.4245,46.7334546965,0.0,33.3988,13.3346546965
 03/04  15:00:00,39.3845986816,4.40244694023,4.30948090411,0.0,9.17985065927,19.4245,36.6290959822,0.0,25.0491,11.5799959822
 03/04  16:00:00,38.5787923763,4.40244694023,3.52247061742,0.0,9.17985065927,19.4245,44.9825863912,0.0,33.3988,11.5837863912
 03/04  17:00:00,46.2540425859,4.40244694023,3.7950396173,0.0,9.17985065927,26.9147,60.5115690469,0.0,50.0982,10.4133690469
 03/04  18:00:00,45.2131126848,4.40244694023,2.76721985971,0.0,9.17985065927,26.9147,61.680701238,0.0,50.0982,11.582501238
 03/04  19:00:00,47.0864806618,4.40244694023,2.5454788439,0.0,9.17985065927,26.9147,65.7913553272,0.0,50.0982,15.6931553272
 03/04  20:00:00,39.965720402,4.40244694023,0.668223707532,0.0,9.17985065927,19.4245,49.6737908154,0.0,33.3988,16.2749908154
 03/04  21:00:00,39.2443182552,4.40244694023,0.0,0.0,9.17985065927,19.4245,47.9579142617,0.0466111259665,33.3988,14.5125031358
 03/04  22:00:00,39.1215202142,4.40244694023,0.0,0.0,9.17985065927,19.4245,43.5470439969,2.80560284042,25.0491,15.6923411564
 03/04  23:00:00,38.9461437325,4.40244694023,0.0,0.0,9.17985065927,19.4245,52.3633473841,23.5028359919,16.6994,12.1611113922
 03/04  24:00:00,39.687967933,4.40244694023,0.0,0.0,9.17985065927,19.4245,61.2989095167,44.2809334694,8.3497,8.66827604723
 03/05  01:00:00,22.9301736384,4.40244694023,0.00187651084477,0.0,4.58992532963,8.1892,73.4832398014,62.6385480191,3.33988,7.50481178232
 03/05  02:00:00,14.684209722,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 03/05  03:00:00,14.700262034,0.0,0.0,0.0,1.52997510988,7.4902,3.93193315114,0.0,3.33988,0.59205315114
 03/05  04:00:00,14.7081034558,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 03/05  05:00:00,14.8565979057,0.0,0.0,0.0,1.52997510988,7.4902,3.93193908463,0.0,3.33988,0.592059084633
 03/05  06:00:00,23.0132537039,4.40244694023,0.0,0.0,4.58992532963,8.1892,92.610581308,84.240881308,8.3497,0.02
 03/05  07:00:00,38.9758452193,4.40244694023,0.0139121844679,0.0,9.17985065927,19.4245,104.146670004,82.8338249008,16.6994,4.61344510325
 03/05  08:00:00,42.207507693,4.40244694023,0.0122228988831,0.0,9.17985065927,26.9147,102.493845887,72.8318560499,25.0491,4.61288983665
 03/05  09:00:00,42.2126818077,4.40244694023,0.00174510824289,0.0,9.17985065927,26.9147,107.547360837,69.5346807608,33.3988,4.61388007637
 03/05  10:00:00,34.7256152612,4.40244694023,0.0,0.0,9.17985065927,19.4245,98.6218642842,68.9578603315,25.0491,4.61490395274
 03/05  11:00:00,42.2431407493,4.40244694023,0.00419273465674,0.0,9.17985065927,26.9147,111.491415157,55.230189677,41.7485,14.5127254796
 03/05  12:00:00,43.0343468875,4.40244694023,0.0,0.0,9.17985065927,26.9147,94.3752820947,38.1134066299,41.7485,14.5133754647
 03/05  13:00:00,42.3589072649,4.40244694023,0.0,0.0,9.17985065927,26.9147,77.9603224628,24.6295864137,41.7485,11.5822360491
 03/05  14:00:00,34.8489451743,4.40244694023,0.0,0.0,9.17985065927,19.4245,63.5206261568,18.5390257097,33.3988,11.5828004471
 03/05  15:00:00,34.8703321282,4.40244694023,0.0,0.0,9.17985065927,19.4245,49.1464846528,15.4298106554,25.0491,8.66757399738
 03/05  16:00:00,34.8735766433,4.40244694023,0.0,0.0,9.17985065927,19.4245,55.1277838915,12.4836449669,33.3988,9.24533892463
 03/05  17:00:00,42.3106799439,4.40244694023,0.00585018661156,0.0,9.17985065927,26.9147,68.6251120456,9.8573422711,50.0982,8.6695697745
 03/05  18:00:00,42.3112267029,4.40244694023,0.0,0.0,9.17985065927,26.9147,71.8960978955,10.2171020187,50.0982,11.5807958768
 03/05  19:00:00,44.4137785162,4.40244694023,0.0,0.0,9.17985065927,26.9147,77.6428888801,13.0305184077,50.0982,14.5141704724
 03/05  20:00:00,39.155711936,4.40244694023,0.0,0.0,9.17985065927,19.4245,67.005885289,19.0953912573,33.3988,14.5116940318
 03/05  21:00:00,39.1209086633,4.40244694023,0.0,0.0,9.17985065927,19.4245,69.2478522223,24.2674582994,33.3988,11.5815939229
 03/05  22:00:00,39.0257202933,4.40244694023,0.0,0.0,9.17985065927,19.4245,79.4289948975,39.8675227951,25.0491,14.5123721024
 03/05  23:00:00,38.8882183656,4.40244694023,0.0,0.0,9.17985065927,19.4245,81.8919565973,53.6097444377,16.6994,11.5828121596
 03/05  24:00:00,39.6663410679,4.40244694023,0.0,0.0,9.17985065927,19.4245,79.601349219,64.9063950258,8.3497,6.34525419321
 03/06  01:00:00,22.9021312127,4.40244694023,0.00178080752268,0.0,4.58992532963,8.1892,87.2578430306,78.1482459912,3.33988,5.76971703933
 03/06  02:00:00,14.6668628008,0.0,0.0,0.0,1.52997510988,7.4902,3.931942954,0.0,3.33988,0.592062953998
 03/06  03:00:00,14.6903707579,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 03/06  04:00:00,14.7013238788,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 03/06  05:00:00,14.8499177774,0.0,0.0,0.0,1.52997510988,7.4902,3.93194887189,0.0,3.33988,0.592068871885
 03/06  06:00:00,23.0049279383,4.40244694023,0.0,0.0,4.58992532963,8.1892,105.745477371,97.3757773708,8.3497,0.02
 03/06  07:00:00,38.9628229413,4.40244694023,0.00868517915774,0.0,9.17985065927,19.4245,119.497801548,98.1839806862,16.6994,4.61442086152
 03/06  08:00:00,42.2052111296,4.40244694023,0.0166349069719,0.0,9.17985065927,26.9147,136.142165527,93.635308937,25.0491,17.4577565902
 03/06  09:00:00,42.2078318115,4.40244694023,0.00337091588891,0.0,9.17985065927,26.9147,144.085954779,94.996533146,33.3988,15.6906216331
 03/06  10:00:00,34.7162146375,4.40244694023,0.0,0.0,9.17985065927,19.4245,137.869036805,99.483540259,25.0491,13.3363965456
 03/06  11:00:00,42.2086038352,4.40244694023,0.00878389797067,0.0,9.17985065927,26.9147,156.801691878,103.470769992,41.7485,11.5824218867
 03/06  12:00:00,42.9724730364,4.40244694023,0.0,0.0,9.17985065927,26.9147,150.716861526,95.6321626044,41.7485,13.3361989213
 03/06  13:00:00,42.2536409146,4.40244694023,0.0,0.0,9.17985065927,26.9147,139.968329239,86.6397040102,41.7485,11.5801252292
 03/06  14:00:00,34.7310118178,4.40244694023,0.0,0.0,9.17985065927,19.4245,134.25085781,90.4397015144,33.3988,10.4123562958
 03/06  15:00:00,34.7280544666,4.40244694023,0.0,0.0,9.17985065927,19.4245,129.913795745,96.1960246056,25.0491,8.66867113936
 03/06  16:00:00,34.7131406628,4.40244694023,0.0,0.0,9.17985065927,19.4245,141.96806536,99.9008884036,33.3988,8.66837695604
 03/06  17:00:00,42.1478686887,4.40244694023,0.0113068620462,0.0,9.17985065927,26.9147,155.162898005,96.3978713695,50.0982,8.66682663541
 03/06  18:00:00,42.1534574385,4.40244694023,0.00343361139724,0.0,9.17985065927,26.9147,151.188495449,88.9258302828,50.0982,12.1644651662
 03/06  19:00:00,44.2792969442,4.40244694023,0.00383276557861,0.0,9.17985065927,26.9147,147.369563842,81.5777303231,50.0982,15.6936335189
 03/06  20:00:00,39.037064541,4.40244694023,0.0,0.0,9.17985065927,19.4245,143.126445472,92.2695254109,33.3988,17.4581200609
 03/06  21:00:00,39.0146319419,4.40244694023,0.0,0.0,9.17985065927,19.4245,151.152202136,103.241845352,33.3988,14.5115567847
 03/06  22:00:00,38.9399247409,4.40244694023,0.0,0.0,9.17985065927,19.4245,156.403225572,115.66083123,25.0491,15.6932943416
 03/06  23:00:00,38.8297939724,4.40244694023,0.0,0.0,9.17985065927,19.4245,150.960828095,120.92552683,16.6994,13.3359012644
 03/06  24:00:00,39.6390673171,4.40244694023,0.0,0.0,9.17985065927,19.4245,141.84794904,125.993095829,8.3497,7.50515321133
 03/07  01:00:00,22.8754116812,4.40244694023,0.0,0.0,4.58992532963,8.1892,146.984870372,137.874909943,3.33988,5.77008042897
 03/07  02:00:00,14.6148741577,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 03/07  03:00:00,14.6301595377,0.0,0.0,0.0,1.52997510988,7.4902,3.93195965809,0.0,3.33988,0.592079658091
 03/07  04:00:00,14.6424111264,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 03/07  05:00:00,15.308362714,0.0,0.0,0.0,1.52997510988,7.4902,3.93196554943,0.0,3.33988,0.592085549432
 03/07  06:00:00,23.4911982278,4.40244694023,0.00723503866355,0.0,4.58992532963,8.1892,158.492551306,150.122851306,8.3497,0.02
 03/07  07:00:00,39.1719117679,4.40244694023,0.0112032484125,0.0,9.17985065927,19.4245,165.46027812,144.14686632,16.6994,4.61401180025
 03/07  08:00:00,42.1778443737,4.40244694023,0.0121643552645,0.0,9.17985065927,26.9147,172.337180032,129.828766415,25.0491,17.4593136171
 03/07  09:00:00,42.1871506074,4.40244694023,0.00145012253976,0.0,9.17985065927,26.9147,169.287801856,120.197384546,33.3988,15.6916173102
 03/07  10:00:00,34.7022325297,4.40244694023,0.0,0.0,9.17985065927,19.4245,150.867947332,112.483999963,25.0491,13.3348473688
 03/07  11:00:00,42.1991153692,4.40244694023,0.00463622893487,0.0,9.17985065927,26.9147,157.749629747,104.418763523,41.7485,11.5823662239
 03/07  12:00:00,42.9735806303,4.40244694023,0.0,0.0,9.17985065927,26.9147,141.846227414,87.3421756645,41.7485,12.7555517492
 03/07  13:00:00,42.2596402707,4.40244694023,0.0,0.0,9.17985065927,26.9147,127.775490811,73.8659949377,41.7485,12.1609958737
 03/07  14:00:00,34.734433973,4.40244694023,0.0,0.0,9.17985065927,19.4245,114.523591506,71.2911994434,33.3988,9.83359206284
 03/07  15:00:00,34.7328495533,4.40244694023,0.0,0.0,9.17985065927,19.4245,107.427877193,73.7112671573,25.0491,8.66751003525
 03/07  16:00:00,34.7183283651,4.40244694023,0.0,0.0,9.17985065927,19.4245,118.650566751,76.0060563502,33.3988,9.24571040112
 03/07  17:00:00,42.1546967384,4.40244694023,0.0125429909896,0.0,9.17985065927,26.9147,131.690150326,72.9245920639,50.0982,8.66735826256
 03/07  18:00:00,42.1573926149,4.40244694023,0.00169890458019,0.0,9.17985065927,26.9147,131.880379606,70.200821479,50.0982,11.581358127
 03/07  19:00:00,44.2845632656,4.40244694023,0.0019212370326,0.0,9.17985065927,26.9147,132.212629437,66.4212603453,50.0982,15.6931690913
 03/07  20:00:00,38.900981569,4.40244694023,0.0,0.0,9.17985065927,19.4245,120.741096,69.8831448923,33.3988,17.4591511075
 03/07  21:00:00,38.8900467095,4.40244694023,0.0,0.0,9.17985065927,19.4245,121.324728659,73.4127878405,33.3988,14.5131408186
 03/07  22:00:00,38.8460857546,4.40244694023,0.0,0.0,9.17985065927,19.4245,126.82107733,85.4985745431,25.0491,16.2734027865
 03/07  23:00:00,38.8361117743,4.40244694023,0.0,0.0,9.17985065927,19.4245,122.133774115,92.6809292991,16.6994,12.7534448163
 03/07  24:00:00,39.6443758347,4.40244694023,0.0,0.0,9.17985065927,19.4245,112.72868141,96.8745481389,8.3497,7.50443327096
 03/08  01:00:00,22.882769592,4.40244694023,0.0,0.0,4.58992532963,8.1892,116.654660732,107.546089526,3.33988,5.7686912062
 03/08  02:00:00,14.6317477801,0.0,0.0,0.0,1.52997510988,7.4902,3.93197616357,0.0,3.33988,0.592096163569
 03/08  03:00:00,14.6494298384,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 03/08  04:00:00,14.6608773333,0.0,0.0,0.0,1.52997510988,7.4902,3.93193032514,0.0,3.33988,0.592050325144
 03/08  05:00:00,14.8107991764,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 03/08  06:00:00,22.9908948119,4.40244694023,0.00818530124387,0.0,4.58992532963,8.1892,129.92309217,120.981335909,8.3497,0.592056261346
 03/08  07:00:00,38.951903048,4.40244694023,0.0113599913229,0.0,9.17985065927,19.4245,138.966726564,118.226681075,16.6994,4.04064548913
 03/08  08:00:00,42.1854246349,4.40244694023,0.0121974572437,0.0,9.17985065927,26.9147,152.79762051,110.289900863,25.0491,17.4586196479
 03/08  09:00:00,42.1939482294,4.40244694023,0.000874679499639,0.0,9.17985065927,26.9147,156.507950861,107.416358394,33.3988,15.6927924675
 03/08  10:00:00,34.7084657814,4.40244694023,0.0,0.0,9.17985065927,19.4245,142.571892615,104.187821018,25.0491,13.3349715967
 03/08  11:00:00,42.202601417,4.40244694023,0.0015060072436,0.0,9.17985065927,26.9147,151.121894393,97.791003505,41.7485,11.5823908882
 03/08  12:00:00,42.9741366762,4.40244694023,0.0,0.0,9.17985065927,26.9147,137.160694856,82.0780455429,41.7485,13.3341493127
 03/08  13:00:00,42.2569227503,4.40244694023,0.0,0.0,9.17985065927,26.9147,118.534236114,65.2045623784,41.7485,11.5811737358
 03/08  14:00:00,34.7407389077,4.40244694023,0.0,0.0,9.17985065927,19.4245,102.881201264,59.6470312562,33.3988,9.83537000736
 03/08  15:00:00,34.7396667492,4.40244694023,0.0,0.0,9.17985065927,19.4245,94.409311005,60.1155179659,25.0491,9.2446930391
 03/08  16:00:00,34.7251877735,4.40244694023,0.0,0.0,9.17985065927,19.4245,103.019261001,60.9523892786,33.3988,8.66807172227
 03/08  17:00:00,42.1644330816,4.40244694023,0.00638903798568,0.0,9.17985065927,26.9147,115.071560422,56.3046208157,50.0982,8.66873960589
 03/08  18:00:00,42.1715424945,4.40244694023,0.0,0.0,9.17985065927,26.9147,114.592180528,52.9114391602,50.0982,11.582541368
 03/08  19:00:00,44.293657579,4.40244694023,0.0,0.0,9.17985065927,26.9147,117.525289981,51.659892229,50.0982,15.7671977525
 03/08  20:00:00,39.051540865,4.40244694023,0.0,0.0,9.17985065927,19.4245,109.151424483,58.3687065189,33.3988,17.3839179642
 03/08  21:00:00,39.0285939289,4.40244694023,0.0,0.0,9.17985065927,19.4245,109.612576691,61.7017270697,33.3988,14.5120496218
 03/08  22:00:00,38.9542114597,4.40244694023,0.0,0.0,9.17985065927,19.4245,111.829558004,70.5086988881,25.0491,16.2717591158
 03/08  23:00:00,38.8419477815,4.40244694023,0.0,0.0,9.17985065927,19.4245,105.661670441,76.2070354252,16.6994,12.7552350155
 03/08  24:00:00,39.6498432557,4.40244694023,0.0,0.0,9.17985065927,19.4245,100.476256704,84.6212424922,8.3497,7.5053142113
 03/09  01:00:00,22.8881358409,4.40244694023,0.0,0.0,4.58992532963,8.1892,105.746690443,96.6373248887,3.33988,5.76948555396
 03/09  02:00:00,14.6404762851,0.0,0.0,0.0,1.52997510988,7.4902,3.93197270144,0.0,3.33988,0.592092701443
 03/09  03:00:00,14.660342237,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 03/09  04:00:00,14.6726294491,0.0,0.0,0.0,1.52997510988,7.4902,3.93192684527,0.0,3.33988,0.592046845267
 03/09  05:00:00,14.8234488113,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 03/09  06:00:00,22.9954359343,4.40244694023,0.00255610671739,0.0,4.58992532963,8.1892,105.152200254,96.7825002536,8.3497,0.02
 03/09  07:00:00,38.9623582244,4.40244694023,0.0128797259083,0.0,9.17985065927,19.4245,110.483403677,89.1694339506,16.6994,4.61456972646
 03/09  08:00:00,42.2007963266,4.40244694023,0.0158920297359,0.0,9.17985065927,26.9147,119.770301731,77.2638376624,25.0491,17.4573640683
 03/09  09:00:00,42.206536102,4.40244694023,0.00151286964017,0.0,9.17985065927,26.9147,122.421346003,73.3296616533,33.3988,15.6928843498
 03/09  10:00:00,34.7204174268,4.40244694023,0.0,0.0,9.17985065927,19.4245,106.551802315,68.1683541072,25.0491,13.3343482077
 03/09  11:00:00,42.2249876482,4.40244694023,0.00176820142543,0.0,9.17985065927,26.9147,114.58397189,61.2529450129,41.7485,11.5825268774
 03/09  12:00:00,43.0082432704,4.40244694023,0.0,0.0,9.17985065927,26.9147,100.694591454,46.1903213556,41.7485,12.755770098
 03/09  13:00:00,42.3188695118,4.40244694023,0.0,0.0,9.17985065927,26.9147,86.7520492001,33.4206185051,41.7485,11.5829306951
 03/09  14:00:00,34.8058850889,4.40244694023,0.0,0.0,9.17985065927,19.4245,75.6037576457,31.793233495,33.3988,10.4117241507
 03/09  15:00:00,34.8223902519,4.40244694023,0.0,0.0,9.17985065927,19.4245,64.9413184514,31.224443195,25.0491,8.66777525646
 03/09  16:00:00,34.8246724317,4.40244694023,0.0,0.0,9.17985065927,19.4245,70.3332687754,28.2670543125,33.3988,8.66741446297
 03/09  17:00:00,42.2714857984,4.40244694023,0.0120244816423,0.0,9.17985065927,26.9147,80.8468361472,21.5028757326,50.0982,9.2457604146
 03/09  18:00:00,42.2764206768,4.40244694023,0.0,0.0,9.17985065927,26.9147,78.1574961824,16.4786444159,50.0982,11.5806517665
 03/09  19:00:00,44.3723112835,4.40244694023,0.0,0.0,9.17985065927,26.9147,89.2063355998,23.415809655,50.0982,15.6923259448
 03/09  20:00:00,39.1042786701,4.40244694023,0.0,0.0,9.17985065927,19.4245,86.5222768219,35.6648817923,33.3988,17.4585950296
 03/09  21:00:00,39.0732094682,4.40244694023,0.0,0.0,9.17985065927,19.4245,87.3129963376,39.4022737647,33.3988,14.5119225729
 03/09  22:00:00,38.987843629,4.40244694023,0.0,0.0,9.17985065927,19.4245,90.4393220304,49.6986715251,25.0491,15.6915505052
 03/09  23:00:00,38.863841787,4.40244694023,0.0,0.0,9.17985065927,19.4245,87.0224845138,57.5684314419,16.6994,12.7546530719
 03/09  24:00:00,39.6595630265,4.40244694023,0.0,0.0,9.17985065927,19.4245,82.7111420112,66.8561168108,8.3497,7.5053252004
 03/10  01:00:00,22.8970161238,4.40244694023,0.00171621932411,0.0,4.58992532963,8.1892,88.2850667499,78.6001298036,3.33988,6.3450569463
 03/10  02:00:00,14.6570216672,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 03/10  03:00:00,14.6801677681,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 03/10  04:00:00,14.6936284492,0.0,0.0,0.0,1.52997510988,7.4902,3.93194985617,0.0,3.33988,0.592069856169
 03/10  05:00:00,15.3597998661,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 03/10  06:00:00,23.5210982541,4.40244694023,0.0,0.0,4.58992532963,8.1892,95.676312339,86.7345365777,8.3497,0.592075761319
 03/10  07:00:00,39.2004492336,4.40244694023,0.0140200062444,0.0,9.17985065927,19.4245,104.722611181,83.4103567249,16.6994,4.6128544565
 03/10  08:00:00,42.2165191335,4.40244694023,0.0179702765297,0.0,9.17985065927,26.9147,112.915940562,70.9912394866,25.0491,16.8756010755
 03/10  09:00:00,42.2614369726,4.40244694023,0.00108296680951,0.0,9.17985065927,26.9147,97.3684903546,47.69658387,33.3988,16.2731064845
 03/10  10:00:00,34.8156851032,4.40244694023,0.0,0.0,9.17985065927,19.4245,71.532655088,33.7281192588,25.0491,12.7554358291
 03/10  11:00:00,42.3294991107,4.40244694023,0.00433027597644,0.0,9.17985065927,26.9147,80.8766542754,27.5463337101,41.7485,11.5818205653
 03/10  12:00:00,43.1140108926,4.40244694023,0.00157561272402,0.0,9.17985065927,26.9147,61.0287958096,5.94630646744,41.7485,13.3339893422
 03/10  13:00:00,42.722170812,4.40244694023,0.22048582593,0.0,9.17985065927,26.9147,53.32882347,0.0,41.7485,11.58032347
 03/10  14:00:00,36.1669229815,4.40244694023,1.14316118671,0.0,9.17985065927,19.4245,43.2334903281,0.0,33.3988,9.83469032809
 03/10  15:00:00,36.7048135575,4.40244694023,1.64933852205,0.0,9.17985065927,19.4245,33.715937976,0.0,25.0491,8.66683797595
 03/10  16:00:00,36.4088450288,4.40244694023,1.36126450349,0.0,9.17985065927,19.4245,42.6442511207,0.0,33.3988,9.24545112073
 03/10  17:00:00,45.179212484,4.40244694023,2.71885962891,0.0,9.17985065927,26.9147,58.7659003476,0.0,50.0982,8.66770034764
 03/10  18:00:00,44.1212822978,4.40244694023,1.69673531957,0.0,9.17985065927,26.9147,61.6786426634,0.0,50.0982,11.5804426634
 03/10  19:00:00,45.4303903633,4.40244694023,0.926798701715,0.0,9.17985065927,26.9147,65.7903483853,0.0,50.0982,15.6921483853
